Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_CONTINENT,EDAT_Q,SEXE
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,832,4,14,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,557,4,14,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,727,4,15,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,476,4,15,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,521,4,16,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,327,4,16,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,429,4,17,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,208,4,17,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,279,4,18,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,95,4,18,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,100,4,19,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,30,4,19,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,18,4,20,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,4,20,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,5,0,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,5,1,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,5,2,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,5,4,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,5,5,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,5,6,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,5,6,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,5,7,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,5,7,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,5,9,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,5,11,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,5,15,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,999,4,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,999,5,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,999,5,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,999,6,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,999,7,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,999,7,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,999,8,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,999,10,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,0,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,7,1,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,10,1,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,10,1,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,6,1,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,10,1,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,6,1,6,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,6,1,6,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,7,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,12,1,7,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,6,1,8,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,10,1,8,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,6,1,9,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,7,1,9,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,7,1,10,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,10,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,11,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,7,1,11,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,12,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,12,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,13,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,13,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,14,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,14,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,5,1,15,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,15,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,16,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,16,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,17,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,17,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,18,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,7,2,0,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,10,2,0,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,33,2,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,39,2,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,25,2,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,40,2,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,37,2,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,26,2,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,77,2,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,64,2,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,164,2,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,142,2,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,192,2,6,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,170,2,6,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,166,2,7,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,131,2,7,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,149,2,8,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,2,8,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,111,2,9,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,94,2,9,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,98,2,10,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,76,2,10,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,93,2,11,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,37,2,11,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,54,2,12,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,43,2,12,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,34,2,13,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,20,2,13,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,39,2,14,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,12,2,14,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,23,2,15,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,13,2,15,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,8,2,16,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,6,2,16,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,6,2,17,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,2,17,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,2,18,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,2,19,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,3,0,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,7,3,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,10,3,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,7,3,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,9,3,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,11,3,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,11,3,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,12,3,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,17,3,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,21,3,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,24,3,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,34,3,6,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,33,3,6,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,33,3,7,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,37,3,7,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,29,3,8,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,28,3,8,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,13,3,9,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,18,3,9,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,9,3,10,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,11,3,10,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,5,3,11,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,8,3,11,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,7,3,12,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,9,3,12,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,5,3,13,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,3,13,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,3,14,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,3,15,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,3,15,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,3,16,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,270,4,0,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,239,4,0,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,293,4,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,299,4,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,335,4,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,373,4,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,342,4,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,388,4,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,299,4,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,305,4,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,387,4,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,356,4,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,353,4,6,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,337,4,6,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,391,4,7,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,372,4,7,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,427,4,8,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,420,4,8,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,497,4,9,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,507,4,9,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,495,4,10,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,506,4,10,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,471,4,11,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,454,4,11,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,416,4,12,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,348,4,12,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,409,4,13,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,351,4,13,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,440,4,14,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,295,4,14,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,433,4,15,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,313,4,15,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,317,4,16,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,175,4,16,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,273,4,17,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,150,4,17,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,176,4,18,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,63,4,18,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,72,4,19,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,16,4,19,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,9,4,20,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,4,20,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,5,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,5,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,5,10,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,5,14,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,999,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,999,14,2
2023-01-01,6,Gràcia,29,el Coll,..,1,0,2
2023-01-01,6,Gràcia,29,el Coll,..,1,1,1
2023-01-01,6,Gràcia,29,el Coll,..,1,1,2
2023-01-01,6,Gràcia,29,el Coll,..,1,2,1
2023-01-01,6,Gràcia,29,el Coll,..,1,3,1
2023-01-01,6,Gràcia,29,el Coll,..,1,3,2
2023-01-01,6,Gràcia,29,el Coll,7,1,4,1
2023-01-01,6,Gràcia,29,el Coll,5,1,4,2
2023-01-01,6,Gràcia,29,el Coll,7,1,5,1
2023-01-01,6,Gràcia,29,el Coll,10,1,5,2
2023-01-01,6,Gràcia,29,el Coll,10,1,6,1
2023-01-01,6,Gràcia,29,el Coll,7,1,6,2
2023-01-01,6,Gràcia,29,el Coll,8,1,7,1
2023-01-01,6,Gràcia,29,el Coll,8,1,7,2
2023-01-01,6,Gràcia,29,el Coll,6,1,8,1
2023-01-01,6,Gràcia,29,el Coll,5,1,8,2
2023-01-01,6,Gràcia,29,el Coll,..,1,9,1
2023-01-01,6,Gràcia,29,el Coll,..,1,9,2
2023-01-01,6,Gràcia,29,el Coll,8,1,10,1
2023-01-01,6,Gràcia,29,el Coll,7,1,10,2
2023-01-01,6,Gràcia,29,el Coll,..,1,11,1
2023-01-01,6,Gràcia,29,el Coll,9,1,11,2
2023-01-01,6,Gràcia,29,el Coll,..,1,12,1
2023-01-01,6,Gràcia,29,el Coll,..,1,12,2
2023-01-01,6,Gràcia,29,el Coll,..,1,13,1
2023-01-01,6,Gràcia,29,el Coll,..,1,15,1
2023-01-01,6,Gràcia,29,el Coll,..,1,16,1
2023-01-01,6,Gràcia,29,el Coll,6,2,0,1
2023-01-01,6,Gràcia,29,el Coll,9,2,0,2
2023-01-01,6,Gràcia,29,el Coll,16,2,1,1
2023-01-01,6,Gràcia,29,el Coll,16,2,1,2
2023-01-01,6,Gràcia,29,el Coll,20,2,2,1
2023-01-01,6,Gràcia,29,el Coll,11,2,2,2
2023-01-01,6,Gràcia,29,el Coll,26,2,3,1
2023-01-01,6,Gràcia,29,el Coll,29,2,3,2
2023-01-01,6,Gràcia,29,el Coll,55,2,4,1
2023-01-01,6,Gràcia,29,el Coll,48,2,4,2
2023-01-01,6,Gràcia,29,el Coll,82,2,5,1
2023-01-01,6,Gràcia,29,el Coll,61,2,5,2
2023-01-01,6,Gràcia,29,el Coll,104,2,6,1
2023-01-01,6,Gràcia,29,el Coll,84,2,6,2
2023-01-01,6,Gràcia,29,el Coll,88,2,7,1
2023-01-01,6,Gràcia,29,el Coll,63,2,7,2
2023-01-01,6,Gràcia,29,el Coll,75,2,8,1
2023-01-01,6,Gràcia,29,el Coll,70,2,8,2
2023-01-01,6,Gràcia,29,el Coll,77,2,9,1
2023-01-01,6,Gràcia,29,el Coll,44,2,9,2
2023-01-01,6,Gràcia,29,el Coll,56,2,10,1
2023-01-01,6,Gràcia,29,el Coll,37,2,10,2
2023-01-01,6,Gràcia,29,el Coll,40,2,11,1
2023-01-01,6,Gràcia,29,el Coll,20,2,11,2
2023-01-01,6,Gràcia,29,el Coll,25,2,12,1
2023-01-01,6,Gràcia,29,el Coll,15,2,12,2
2023-01-01,6,Gràcia,29,el Coll,17,2,13,1
2023-01-01,6,Gràcia,29,el Coll,10,2,13,2
2023-01-01,6,Gràcia,29,el Coll,17,2,14,1
2023-01-01,6,Gràcia,29,el Coll,5,2,14,2
2023-01-01,6,Gràcia,29,el Coll,10,2,15,1
2023-01-01,6,Gràcia,29,el Coll,..,2,15,2
2023-01-01,6,Gràcia,29,el Coll,..,2,16,1
2023-01-01,6,Gràcia,29,el Coll,..,2,16,2
2023-01-01,6,Gràcia,29,el Coll,..,2,17,1
2023-01-01,6,Gràcia,29,el Coll,..,2,17,2
2023-01-01,6,Gràcia,29,el Coll,..,2,18,1
2023-01-01,6,Gràcia,29,el Coll,..,2,20,1
2023-01-01,6,Gràcia,29,el Coll,..,3,0,1
2023-01-01,6,Gràcia,29,el Coll,..,3,1,1
2023-01-01,6,Gràcia,29,el Coll,5,3,1,2
2023-01-01,6,Gràcia,29,el Coll,..,3,2,1
2023-01-01,6,Gràcia,29,el Coll,..,3,2,2
2023-01-01,6,Gràcia,29,el Coll,5,3,3,1
2023-01-01,6,Gràcia,29,el Coll,..,3,3,2
2023-01-01,6,Gràcia,29,el Coll,12,3,4,1
2023-01-01,6,Gràcia,29,el Coll,10,3,4,2
2023-01-01,6,Gràcia,29,el Coll,19,3,5,1
2023-01-01,6,Gràcia,29,el Coll,9,3,5,2
2023-01-01,6,Gràcia,29,el Coll,13,3,6,1
2023-01-01,6,Gràcia,29,el Coll,19,3,6,2
2023-01-01,6,Gràcia,29,el Coll,12,3,7,1
2023-01-01,6,Gràcia,29,el Coll,15,3,7,2
2023-01-01,6,Gràcia,29,el Coll,15,3,8,1
2023-01-01,6,Gràcia,29,el Coll,16,3,8,2
2023-01-01,6,Gràcia,29,el Coll,7,3,9,1
2023-01-01,6,Gràcia,29,el Coll,12,3,9,2
2023-01-01,6,Gràcia,29,el Coll,..,3,10,1
2023-01-01,6,Gràcia,29,el Coll,5,3,10,2
2023-01-01,6,Gràcia,29,el Coll,..,3,11,1
2023-01-01,6,Gràcia,29,el Coll,..,3,11,2
2023-01-01,6,Gràcia,29,el Coll,5,3,12,1
2023-01-01,6,Gràcia,29,el Coll,..,3,12,2
2023-01-01,6,Gràcia,29,el Coll,..,3,13,1
2023-01-01,6,Gràcia,29,el Coll,..,3,13,2
2023-01-01,6,Gràcia,29,el Coll,..,3,14,2
2023-01-01,6,Gràcia,29,el Coll,..,3,15,1
2023-01-01,6,Gràcia,29,el Coll,120,4,0,1
2023-01-01,6,Gràcia,29,el Coll,121,4,0,2
2023-01-01,6,Gràcia,29,el Coll,137,4,1,1
2023-01-01,6,Gràcia,29,el Coll,161,4,1,2
2023-01-01,6,Gràcia,29,el Coll,138,4,2,1
2023-01-01,6,Gràcia,29,el Coll,168,4,2,2
2023-01-01,6,Gràcia,29,el Coll,142,4,3,1
2023-01-01,6,Gràcia,29,el Coll,146,4,3,2
2023-01-01,6,Gràcia,29,el Coll,131,4,4,1
2023-01-01,6,Gràcia,29,el Coll,124,4,4,2
2023-01-01,6,Gràcia,29,el Coll,181,4,5,1
2023-01-01,6,Gràcia,29,el Coll,156,4,5,2
2023-01-01,6,Gràcia,29,el Coll,174,4,6,1
2023-01-01,6,Gràcia,29,el Coll,198,4,6,2
2023-01-01,6,Gràcia,29,el Coll,174,4,7,1
2023-01-01,6,Gràcia,29,el Coll,152,4,7,2
2023-01-01,6,Gràcia,29,el Coll,217,4,8,1
2023-01-01,6,Gràcia,29,el Coll,215,4,8,2
2023-01-01,6,Gràcia,29,el Coll,280,4,9,1
2023-01-01,6,Gràcia,29,el Coll,245,4,9,2
2023-01-01,6,Gràcia,29,el Coll,250,4,10,1
2023-01-01,6,Gràcia,29,el Coll,222,4,10,2
2023-01-01,6,Gràcia,29,el Coll,221,4,11,1
2023-01-01,6,Gràcia,29,el Coll,190,4,11,2
2023-01-01,6,Gràcia,29,el Coll,223,4,12,1
2023-01-01,6,Gràcia,29,el Coll,200,4,12,2
2023-01-01,6,Gràcia,29,el Coll,194,4,13,1
2023-01-01,6,Gràcia,29,el Coll,136,4,13,2
2023-01-01,6,Gràcia,29,el Coll,185,4,14,1
2023-01-01,6,Gràcia,29,el Coll,153,4,14,2
2023-01-01,6,Gràcia,29,el Coll,205,4,15,1
2023-01-01,6,Gràcia,29,el Coll,119,4,15,2
2023-01-01,6,Gràcia,29,el Coll,147,4,16,1
2023-01-01,6,Gràcia,29,el Coll,92,4,16,2
2023-01-01,6,Gràcia,29,el Coll,87,4,17,1
2023-01-01,6,Gràcia,29,el Coll,54,4,17,2
2023-01-01,6,Gràcia,29,el Coll,44,4,18,1
2023-01-01,6,Gràcia,29,el Coll,26,4,18,2
2023-01-01,6,Gràcia,29,el Coll,14,4,19,1
2023-01-01,6,Gràcia,29,el Coll,..,4,19,2
2023-01-01,6,Gràcia,29,el Coll,5,4,20,1
2023-01-01,6,Gràcia,29,el Coll,..,5,4,1
2023-01-01,6,Gràcia,29,el Coll,..,5,6,2
2023-01-01,6,Gràcia,29,el Coll,..,5,12,2
2023-01-01,6,Gràcia,30,la Salut,..,1,0,2
2023-01-01,6,Gràcia,30,la Salut,..,1,1,2
2023-01-01,6,Gràcia,30,la Salut,..,1,2,1
2023-01-01,6,Gràcia,30,la Salut,..,1,2,2
2023-01-01,6,Gràcia,30,la Salut,..,1,3,1
2023-01-01,6,Gràcia,30,la Salut,25,1,3,2
2023-01-01,6,Gràcia,30,la Salut,7,1,4,1
2023-01-01,6,Gràcia,30,la Salut,15,1,4,2
2023-01-01,6,Gràcia,30,la Salut,5,1,5,1
2023-01-01,6,Gràcia,30,la Salut,20,1,5,2
2023-01-01,6,Gràcia,30,la Salut,6,1,6,1
2023-01-01,6,Gràcia,30,la Salut,10,1,6,2
2023-01-01,6,Gràcia,30,la Salut,7,1,7,1
2023-01-01,6,Gràcia,30,la Salut,10,1,7,2
2023-01-01,6,Gràcia,30,la Salut,9,1,8,1
2023-01-01,6,Gràcia,30,la Salut,13,1,8,2
2023-01-01,6,Gràcia,30,la Salut,7,1,9,1
2023-01-01,6,Gràcia,30,la Salut,6,1,9,2
2023-01-01,6,Gràcia,30,la Salut,..,1,10,1
2023-01-01,6,Gràcia,30,la Salut,..,1,10,2
2023-01-01,6,Gràcia,30,la Salut,..,1,11,1
2023-01-01,6,Gràcia,30,la Salut,9,1,11,2
2023-01-01,6,Gràcia,30,la Salut,..,1,12,1
2023-01-01,6,Gràcia,30,la Salut,..,1,12,2
2023-01-01,6,Gràcia,30,la Salut,..,1,13,1
2023-01-01,6,Gràcia,30,la Salut,..,1,14,1
2023-01-01,6,Gràcia,30,la Salut,..,1,14,2
2023-01-01,6,Gràcia,30,la Salut,..,1,15,1
2023-01-01,6,Gràcia,30,la Salut,..,1,15,2
2023-01-01,6,Gràcia,30,la Salut,..,1,16,1
2023-01-01,6,Gràcia,30,la Salut,..,1,18,1
2023-01-01,6,Gràcia,30,la Salut,..,1,19,1
2023-01-01,6,Gràcia,30,la Salut,8,2,0,1
2023-01-01,6,Gràcia,30,la Salut,8,2,0,2
2023-01-01,6,Gràcia,30,la Salut,18,2,1,1
2023-01-01,6,Gràcia,30,la Salut,24,2,1,2
2023-01-01,6,Gràcia,30,la Salut,14,2,2,1
2023-01-01,6,Gràcia,30,la Salut,18,2,2,2
2023-01-01,6,Gràcia,30,la Salut,27,2,3,1
2023-01-01,6,Gràcia,30,la Salut,27,2,3,2
2023-01-01,6,Gràcia,30,la Salut,64,2,4,1
2023-01-01,6,Gràcia,30,la Salut,46,2,4,2
2023-01-01,6,Gràcia,30,la Salut,113,2,5,1
2023-01-01,6,Gràcia,30,la Salut,84,2,5,2
2023-01-01,6,Gràcia,30,la Salut,157,2,6,1
2023-01-01,6,Gràcia,30,la Salut,128,2,6,2
2023-01-01,6,Gràcia,30,la Salut,130,2,7,1
2023-01-01,6,Gràcia,30,la Salut,112,2,7,2
2023-01-01,6,Gràcia,30,la Salut,111,2,8,1
2023-01-01,6,Gràcia,30,la Salut,84,2,8,2
2023-01-01,6,Gràcia,30,la Salut,107,2,9,1
2023-01-01,6,Gràcia,30,la Salut,72,2,9,2
2023-01-01,6,Gràcia,30,la Salut,54,2,10,1
2023-01-01,6,Gràcia,30,la Salut,44,2,10,2
2023-01-01,6,Gràcia,30,la Salut,52,2,11,1
2023-01-01,6,Gràcia,30,la Salut,34,2,11,2
2023-01-01,6,Gràcia,30,la Salut,35,2,12,1
2023-01-01,6,Gràcia,30,la Salut,29,2,12,2
2023-01-01,6,Gràcia,30,la Salut,45,2,13,1
2023-01-01,6,Gràcia,30,la Salut,11,2,13,2
2023-01-01,6,Gràcia,30,la Salut,27,2,14,1
2023-01-01,6,Gràcia,30,la Salut,10,2,14,2
2023-01-01,6,Gràcia,30,la Salut,14,2,15,1
2023-01-01,6,Gràcia,30,la Salut,9,2,15,2
2023-01-01,6,Gràcia,30,la Salut,7,2,16,1
2023-01-01,6,Gràcia,30,la Salut,5,2,16,2
2023-01-01,6,Gràcia,30,la Salut,..,2,17,1
2023-01-01,6,Gràcia,30,la Salut,..,2,18,1
2023-01-01,6,Gràcia,30,la Salut,..,2,19,2
2023-01-01,6,Gràcia,30,la Salut,..,2,20,2
2023-01-01,6,Gràcia,30,la Salut,..,3,0,1
2023-01-01,6,Gràcia,30,la Salut,..,3,0,2
2023-01-01,6,Gràcia,30,la Salut,8,3,1,1
2023-01-01,6,Gràcia,30,la Salut,14,3,1,2
2023-01-01,6,Gràcia,30,la Salut,8,3,2,1
2023-01-01,6,Gràcia,30,la Salut,8,3,2,2
2023-01-01,6,Gràcia,30,la Salut,13,3,3,1
2023-01-01,6,Gràcia,30,la Salut,7,3,3,2
2023-01-01,6,Gràcia,30,la Salut,16,3,4,1
2023-01-01,6,Gràcia,30,la Salut,13,3,4,2
2023-01-01,6,Gràcia,30,la Salut,21,3,5,1
